Number,Microphone,ACI,ADI,AEI,BI,H,NDSI
335,SM,1774.482561,1.121968447,0.738669,5.877599009,0.390851245,0.362818195
336,SM,1775.117983,1.212912377,0.732318,7.088428885,0.401063147,0.569858858
337,SM,1800.241226,1.150609866,0.736841,7.39715026,0.387682472,0.367347706
338,SM,1791.412984,0.951060731,0.788575,6.986820608,0.392558433,0.606090816
339,SM,1808.414342,1.386448527,0.675413,8.819559422,0.398379673,0.618435491
340,SM,1806.775075,1.238487713,0.716549,7.193859591,0.381785853,0.58073975
341,SM,1800.266446,0.897560156,0.79389,5.190305376,0.367031805,0.350795956
342,SM,1803.019083,1.311542085,0.706071,6.577220924,0.396034197,0.337350344
343,SM,1801.001551,1.360160578,0.679145,6.129204995,0.398611676,0.299041809
344,SM,1798.117273,1.356834664,0.675606,5.17568419,0.399310477,0.355953671
345,SM,1790.489647,1.140340095,0.731258,5.316248125,0.408599985,0.255234356
346,SM,1796.310163,1.256897467,0.723711,7.732267237,0.394533592,0.62386335
347,SM,1787.300182,1.217881954,0.732433,6.383962553,0.387137524,0.409208092
348,SM,1726.336392,1.05934367,0.756128,7.114265127,0.400321486,0.224830749
349,SM,1712.495842,1.342083807,0.686907,6.718546084,0.382211013,0.239273769
350,SM,1683.439254,0.823970821,0.790753,7.214407005,0.3547883,0.129981901
351,SM,1680.176231,0.885074087,0.77638,8.222468425,0.36522013,0.123060776
352,SM,1657.805116,0.57539274,0.841795,6.424288016,0.350991366,0.073112494
353,SM,1654.975795,0.614955719,0.83395,7.221791132,0.347176519,0.061382653
354,SM,1686.471984,0.619072118,0.840298,7.161720731,0.357782909,0.118871697
355,SM,1652.84906,0.809193956,0.808273,7.558743674,0.347847586,0.220284202
356,SM,1696.463527,1.27586,0.699387,9.316110975,0.381738012,0.437098158
357,SM,1697.281917,1.023390798,0.77056,7.57456469,0.367280944,0.285315021
358,SM,1694.787594,0.735750863,0.827324,6.616788588,0.357193808,0.195369428
359,SM,1732.73258,0.731356092,0.825026,3.868634041,0.361453282,0.11199204
360,SM,1729.192896,0.540760073,0.842701,2.679870112,0.368293837,0.115363154
361,SM,1805.481528,1.784956194,0.538516,7.546587358,0.521655742,0.819795591
362,SM,1811.625297,1.759521834,0.546006,7.032926748,0.512332808,0.82854618
363,SM,1814.107402,1.751893254,0.548749,7.40802578,0.512650326,0.842433609
364,SM,1826.997214,1.765930505,0.545714,6.076641376,0.506394658,0.798574583
365,SM,1837.872864,2.028410321,0.405022,6.399797126,0.56074553,0.906334546
366,SM,1855.166119,2.03710929,0.394552,6.263220496,0.550542889,0.877100423
367,SM,1854.203641,1.722980174,0.570981,5.070189918,0.501599034,0.7175726
368,SM,1868.066558,1.368179859,0.687391,6.9715617,0.486424291,0.558198676
369,SM,1840.319496,1.700684149,0.579175,6.312076252,0.515521567,0.707181668
370,SM,1818.069335,1.807368902,0.525081,4.337626215,0.520341486,0.830575735
371,SM,1811.806667,1.841590411,0.507309,4.277321894,0.52000784,0.863379548
372,SM,1798.323672,1.800017153,0.529411,5.056416127,0.504988047,0.795358295
373,SM,1768.252059,1.780037726,0.541841,5.29541173,0.501533923,0.712455452
374,SM,1795.147184,2.004056036,0.419405,7.149559463,0.548029621,0.906450219
375,SM,1786.154752,1.990175795,0.428237,8.396473497,0.542296907,0.863471452
376,SM,1807.273391,1.947911929,0.452756,8.526805916,0.553893298,0.92320607
377,SM,1784.624079,1.894453457,0.482148,7.568534815,0.51638953,0.884090861
378,SM,1780.693267,1.92698724,0.466286,7.664932895,0.52770854,0.923044314
379,SM,1796.592675,1.96844733,0.441726,8.523429511,0.542122128,0.920504167
380,SM,1800.367644,1.926781863,0.464296,6.157707721,0.515876978,0.880006923
381,SM,1807.538515,1.7791129,0.536798,5.477450981,0.502201479,0.868216545
382,SM,1805.04728,1.847606611,0.50456,6.847760879,0.502548264,0.869334559
383,SM,1810.533543,1.823640171,0.51269,5.682599814,0.500276084,0.89304593
384,SM,1806.191847,1.799265168,0.523808,5.769211289,0.493953167,0.871196836
385,SM,1799.93303,1.808596558,0.522153,4.263353099,0.497273072,0.845517911
386,SM,1803.693631,1.856778952,0.501384,5.001273039,0.498146999,0.823644431
387,SM,1792.496411,1.794007295,0.53071,6.222023861,0.488128037,0.79697093
388,SM,1784.276631,1.753704327,0.546833,6.628344194,0.478488606,0.755897375
389,SM,1777.113686,1.816265695,0.519536,4.328358801,0.480854863,0.749460815
390,SM,1791.857187,1.84005398,0.508129,4.655147355,0.487925869,0.722670509
391,SM,1744.358008,1.610134691,0.597572,4.24209033,0.466487733,0.573122625
392,SM,1777.426041,1.482637699,0.64262,5.507361247,0.452728141,0.518755824
393,SM,1773.935558,1.81081653,0.525821,6.249983351,0.480844056,0.665723743
394,SM,1770.676265,1.721442755,0.566935,6.48201784,0.481036953,0.718440977
395,SM,1774.965741,1.818065054,0.523835,7.331703766,0.487927032,0.789815817
396,SM,1793.529005,1.786648797,0.542219,7.596258103,0.490415149,0.792789095
397,SM,1797.191329,1.800894429,0.536523,7.731100818,0.497379755,0.827400078
398,SM,1788.868609,1.773639984,0.545563,4.926828451,0.500267625,0.778655262
399,SM,1692.844083,1.739696132,0.55865,5.705694932,0.490551482,0.779054537
400,SM,1483.957508,1.343819514,0.705493,6.62181973,0.428466017,0.559969772
401,SM,1403.049812,1.266241605,0.728587,6.434352192,0.403496568,0.433170387
402,SM,1485.15792,0.901543958,0.798879,4.236017343,0.407504997,0.40997413
403,SM,1613.783166,1.38141266,0.699078,5.702136811,0.432857316,0.577386352
404,SM,1574.686355,1.322720941,0.714411,6.612448226,0.416101143,0.464445641
405,SM,1716.405004,1.316311202,0.700269,4.313327341,0.45273947,0.431387246
406,SM,1772.489341,1.542535727,0.640121,4.629516823,0.456733839,0.496592271
407,SM,1799.860291,1.520700645,0.64284,5.128281321,0.474483675,0.510554089
408,SM,1793.205605,1.471514417,0.660071,5.346780957,0.454616893,0.496206168
409,SM,1823.39545,1.616379736,0.592706,4.527035391,0.450809807,0.581798118
410,SM,1812.045384,1.588566624,0.624191,5.427510841,0.451254,0.491135422
411,SM,1802.785151,1.411045581,0.673326,5.717150766,0.462214642,0.568019019
412,SM,1808.602593,0.616709627,0.819254,3.417720262,0.485627295,0.564081135
413,SM,1794.635907,0.629424426,0.823284,7.091750532,0.451726616,0.493199541
414,SM,1777.971782,0.848101807,0.773161,5.333947563,0.427666818,0.264338851
415,SM,1758.989423,1.281371087,0.66287,4.767603027,0.416420719,0.392189082
416,SM,1766.758711,0.683969203,0.814965,5.243304685,0.383010465,0.116699863
417,SM,1787.304059,0.887694487,0.793811,6.77462842,0.411373026,0.556746095
418,SM,1781.829846,1.305499619,0.687185,6.521400826,0.447150616,0.798913212
419,SM,1782.473191,1.280318563,0.688569,6.614304742,0.449643105,0.765207872
420,SM,1773.232619,1.307379512,0.681391,5.440256007,0.443134334,0.392250989
421,SM,1718.087435,0.578962607,0.844258,4.784619458,0.371746139,0.035967298
422,SM,1729.260455,0.620101881,0.840978,5.206397415,0.368176247,-0.003029776
423,SM,1720.435767,0.546500128,0.852622,6.568415226,0.370416681,0.296901154
424,SM,1692.059421,0.681480521,0.835179,6.857560519,0.362739786,0.326334093
425,SM,1734.911488,0.657207498,0.833505,7.122630041,0.371237183,0.278234679
426,SM,1740.116799,0.497949437,0.856301,6.103262913,0.364394989,0.22276579
427,SM,1745.38833,0.772412651,0.81484,7.10451702,0.374237478,0.449962969
428,SM,1705.909063,0.815900683,0.810345,6.834239727,0.369134847,0.472921371
429,SM,1700.908397,0.312631186,0.872249,4.69357199,0.340831082,-0.041997393
430,SM,1752.34216,0.159020647,0.887344,4.310423147,0.33255071,-0.092134715
431,SM,1723.005224,0.140274902,0.891679,4.704084824,0.324744667,-0.113881435
432,SM,1706.573855,0.374643517,0.868707,5.006063799,0.335027527,-0.091098209
433,SM,1748.91901,0.763707644,0.819726,5.264485311,0.370397367,0.175180183
434,SM,1769.436601,1.109739818,0.759164,5.798085879,0.394856405,0.266109213
435,SM,1740.290576,0.994389168,0.780198,6.261180759,0.381613437,0.27385634
436,SM,1769.295833,1.020572836,0.772863,6.600337487,0.38063873,0.359768543
437,SM,1738.752947,0.825980199,0.801735,5.226822776,0.364909675,0.188678235
438,SM,1721.897238,0.623795378,0.832381,4.950763559,0.363185998,0.114084265
439,SM,1707.00277,0.220817187,0.881901,5.175894551,0.342629134,-0.049160483
440,SM,1657.371796,0.125948219,0.893785,5.214012817,0.350059239,-0.120949559
441,SM,1720.275083,0.426498774,0.861482,4.917949841,0.348917167,-0.036421987
442,SM,1701.36827,0.221162224,0.883215,4.713909159,0.335076447,-0.052097398
443,SM,1760.090404,0.379819434,0.860533,4.724888583,0.351285615,-0.016586948
444,SM,1736.982351,0.673094563,0.835429,4.195674472,0.373254448,-0.087140174
445,SM,1743.705425,0.768621192,0.802035,4.442143457,0.38388656,0.06777715
446,SM,1747.100109,0.692370059,0.819558,4.389518888,0.367343114,0.153093485
447,SM,1739.921888,0.39799256,0.864694,4.31273309,0.355328016,0.039303771
448,SM,1708.748579,0.481807568,0.848196,4.354441734,0.35648189,0.014091875
449,SM,1633.281435,0.125100445,0.893098,4.036373166,0.340732963,-0.106505335
450,SM,1533.462633,0.014324342,0.899526,3.763481568,0.315689381,-0.135238923
451,SM,1454.424901,0.027932177,0.898465,3.653543947,0.308987557,-0.129477937
452,SM,1469.47269,0.072616955,0.896268,3.224449863,0.309965796,-0.110096463
453,SM,1665.796811,0.194731015,0.886457,3.332734604,0.333184472,-0.036656413
454,SM,1648.85197,0.214422371,0.882229,3.246936312,0.337955362,-0.051660484
455,SM,1690.404017,0.256187552,0.880278,4.538750209,0.342188688,0.000700689
456,SM,1751.699418,0.506420297,0.856085,3.957533613,0.357456906,-0.075309718
457,SM,1716.644839,0.621675372,0.839479,5.749200612,0.358811132,0.236866009
458,SM,1704.829217,0.547667523,0.844513,5.575354502,0.35746069,0.146850697
459,SM,1737.596021,0.397406365,0.865077,4.218494057,0.35218844,-0.056551635
460,SM,1684.924049,0.327551681,0.870287,3.750187783,0.361829824,0.002685836
461,SM,1683.343286,0.626544734,0.833811,5.590042423,0.354210646,0.152989503
